Unix Time,Env,Experiment,Step,Value
1734402279.624576,Coop,exp_1,21,0.0
1734402287.7632601,Coop,exp_1,22,0.0
1734402296.189297,Coop,exp_1,23,0.0
1734402304.483549,Coop,exp_1,24,0.0
1734402312.6560001,Coop,exp_1,25,0.0
1734402320.849322,Coop,exp_1,26,-0.06666666666666667
1734402328.9851696,Coop,exp_1,27,0.0
1734402337.1427717,Coop,exp_1,28,0.0
1734402345.354746,Coop,exp_1,29,0.0
1734402353.565751,Coop,exp_1,30,-0.06666666666666667
1734402361.9687407,Coop,exp_1,31,-0.13333333333333333
1734402370.0816424,Coop,exp_1,32,-0.13333333333333333
1734402378.2610343,Coop,exp_1,33,-0.13333333333333333
1734402386.4473476,Coop,exp_1,34,-0.06666666666666667
1734402394.558878,Coop,exp_1,35,0.0
1734402402.6870856,Coop,exp_1,36,-0.26666666666666666
1734402410.765885,Coop,exp_1,37,0.0
1734402419.0012126,Coop,exp_1,38,-0.13333333333333333
1734402427.5833757,Coop,exp_1,39,-0.6
1734402435.75533,Coop,exp_1,40,0.0
1734402443.7985356,Coop,exp_2,0,0.0
1734402451.968411,Coop,exp_2,1,0.0
1734402460.182125,Coop,exp_2,2,-0.06666666666666667
1734402468.378958,Coop,exp_2,3,0.0
1734402476.6065135,Coop,exp_2,4,0.0
1734402484.754467,Coop,exp_2,5,-0.06666666666666667
1734402493.4386468,Coop,exp_2,6,0.26666666666666666
1734402501.56978,Coop,exp_2,7,-0.20000000000000004
1734402509.6758046,Coop,exp_2,8,0.19999999999999998
1734402517.7663271,Coop,exp_2,9,0.0
1734402525.9238155,Coop,exp_2,10,0.0
1734402534.1038542,Coop,exp_2,11,-0.06666666666666667
1734402542.359766,Coop,exp_2,12,0.3333333333333333
1734402550.5262938,Coop,exp_2,13,-0.13333333333333333
1734402558.992454,Coop,exp_2,14,0.0
1734402567.1778467,Coop,exp_2,15,0.0
1734402575.3744867,Coop,exp_2,16,0.0
1734402583.4473722,Coop,exp_2,17,0.0
1734402591.5047932,Coop,exp_2,18,0.26666666666666666
1734402599.621155,Coop,exp_2,19,-0.06666666666666667
1734402607.7784185,Coop,exp_2,20,0.3333333333333333
1734402615.9103527,Coop,exp_2,21,0.26666666666666666
1734402624.236421,Coop,exp_2,22,0.3333333333333333
1734402632.3361027,Coop,exp_2,23,-0.20000000000000004
1734402640.6223936,Coop,exp_2,24,0.19999999999999998
1734402648.7850406,Coop,exp_2,25,0.26666666666666666
1734402656.8555598,Coop,exp_2,26,0.0
1734402665.0214877,Coop,exp_2,27,0.0
1734402673.1346705,Coop,exp_2,28,-0.06666666666666667
1734402681.3830695,Coop,exp_2,29,0.0
1734402689.961431,Coop,exp_2,30,0.3333333333333333
1734402698.2028313,Coop,exp_2,31,0.3333333333333333
1734402706.4229124,Coop,exp_2,32,0.0
1734402714.6672976,Coop,exp_2,33,0.6
1734402722.9274743,Coop,exp_2,34,0.3333333333333333
1734402731.0401351,Coop,exp_2,35,0.0
1734402739.1337028,Coop,exp_2,36,0.0
1734402747.240607,Coop,exp_2,37,0.0
1734402755.8733091,Coop,exp_2,38,0.0
1734402764.0162957,Coop,exp_2,39,0.3333333333333333
1734402772.1101475,Coop,exp_2,40,0.0
1734402780.1446307,Coop,exp_3,0,0.0
1734402788.2666554,Coop,exp_3,1,0.0
1734402796.762842,Coop,exp_3,2,-0.06666666666666667
1734402804.939391,Coop,exp_3,3,-0.13333333333333333
1734402813.0462046,Coop,exp_3,4,0.0
1734402821.5664496,Coop,exp_3,5,-0.06666666666666667
1734402829.8500822,Coop,exp_3,6,-0.06666666666666667
1734402837.9797475,Coop,exp_3,7,-0.06666666666666667
1734402846.1864676,Coop,exp_3,8,0.19999999999999998
1734402854.4682524,Coop,exp_3,9,0.3333333333333333
1734402862.8830805,Coop,exp_3,10,-0.13333333333333333
1734402871.0733826,Coop,exp_3,11,0.0
1734402879.245933,Coop,exp_3,12,-0.13333333333333333
1734402887.7567706,Coop,exp_3,13,-0.20000000000000004
1734402895.8699365,Coop,exp_3,14,0.26666666666666666
1734402903.987316,Coop,exp_3,15,-0.13333333333333333
1734402912.1228323,Coop,exp_3,16,0.0
1734402920.324467,Coop,exp_3,17,0.6666666666666666
1734402928.4623122,Coop,exp_3,18,0.0
1734402936.613875,Coop,exp_3,19,0.6
1734402944.8089616,Coop,exp_3,20,-0.06666666666666667
1734402953.3386042,Coop,exp_3,21,-0.06666666666666667
1734402961.539504,Coop,exp_3,22,-0.13333333333333333
1734402969.7127306,Coop,exp_3,23,0.5333333333333333
1734402977.9149272,Coop,exp_3,24,-0.06666666666666667
1734402986.100434,Coop,exp_3,25,0.0
1734402994.3590686,Coop,exp_3,26,-0.13333333333333333
1734403002.4894047,Coop,exp_3,27,0.0
1734403010.5697403,Coop,exp_3,28,0.0
1734403019.054792,Coop,exp_3,29,0.0
1734403027.2217598,Coop,exp_3,30,0.39999999999999997
1734403035.485749,Coop,exp_3,31,-0.20000000000000004
1734403044.0677226,Coop,exp_3,32,0.0
1734403052.3165011,Coop,exp_3,33,0.0
1734403060.5203986,Coop,exp_3,34,0.0
1734403068.6802163,Coop,exp_3,35,0.0
1734403076.9130585,Coop,exp_3,36,0.0
1734403085.2871056,Coop,exp_3,37,-0.06666666666666667
1734403093.3621573,Coop,exp_3,38,0.0
1734403101.5587282,Coop,exp_3,39,-0.06666666666666667
1734403109.6794553,Coop,exp_3,40,0.0
1734403117.8720646,Coop,exp_4,0,0.0
1734403126.0138755,Coop,exp_4,1,0.0
1734403134.221755,Coop,exp_4,2,0.0
1734403142.25882,Coop,exp_4,3,-0.13333333333333333
1734403150.8412426,Coop,exp_4,4,0.3333333333333333
1734403159.0394008,Coop,exp_4,5,-0.39999999999999997
1734403167.183631,Coop,exp_4,6,-0.06666666666666667
1734403175.367995,Coop,exp_4,7,-0.13333333333333333
1734403183.4504635,Coop,exp_4,8,-0.06666666666666667
1734403191.7510269,Coop,exp_4,9,0.0
1734403199.9815764,Coop,exp_4,10,0.26666666666666666
1734403208.1447077,Coop,exp_4,11,0.26666666666666666
1734403216.5240865,Coop,exp_4,12,-0.06666666666666667
1734403224.721317,Coop,exp_4,13,0.5333333333333333
1734403232.9446397,Coop,exp_4,14,-0.4666666666666666
1734403241.3230553,Coop,exp_4,15,-0.06666666666666667
1734403249.56104,Coop,exp_4,16,0.6
1734403257.853267,Coop,exp_4,17,0.0
1734403266.0508804,Coop,exp_4,18,0.26666666666666666
1734403274.2575023,Coop,exp_4,19,-0.06666666666666667
1734403282.86165,Coop,exp_4,20,-0.13333333333333333
1734403290.918461,Coop,exp_4,21,-0.06666666666666667
1734403299.034553,Coop,exp_4,22,0.0
1734403307.1879635,Coop,exp_4,23,-0.06666666666666667
1734403315.4565232,Coop,exp_4,24,-0.13333333333333333
1734403323.887621,Coop,exp_4,25,-0.13333333333333333
1734403332.032156,Coop,exp_4,26,-0.13333333333333333
1734403340.2237475,Coop,exp_4,27,0.20000000000000004
1734403348.8115747,Coop,exp_4,28,-0.13333333333333333
1734403356.9401035,Coop,exp_4,29,-0.13333333333333333
1734403365.4698598,Coop,exp_4,30,0.13333333333333333
1734403373.5683799,Coop,exp_4,31,-0.26666666666666666
1734403381.7594883,Coop,exp_4,32,0.13333333333333336
1734403389.9049668,Coop,exp_4,33,-0.06666666666666667
1734403398.142408,Coop,exp_4,34,0.5333333333333333
1734403406.3304381,Coop,exp_4,35,-0.13333333333333333
1734403414.884042,Coop,exp_4,36,-0.3333333333333333
1734403423.1579762,Coop,exp_4,37,0.0
1734403431.2688189,Coop,exp_4,38,-0.06666666666666667
1734403439.4483976,Coop,exp_4,39,-0.13333333333333333
1734403447.6305215,Coop,exp_4,40,0.0
1734403455.8224425,Coop,exp_5,0,0.0
1734403464.1021879,Coop,exp_5,1,-0.13333333333333333
1734403472.3210745,Coop,exp_5,2,-0.13333333333333333
1734403480.7125373,Coop,exp_5,3,0.0
1734403488.8462882,Coop,exp_5,4,-0.06666666666666667
1734403496.9143288,Coop,exp_5,5,0.0
1734403505.2278047,Coop,exp_5,6,0.3333333333333333
1734403513.3086927,Coop,exp_5,7,0.0
